rule_id,strategy_document_id,strategy_owner,source_line,section,rule_text,rule_fingerprint_sha1,coverage_requirement,applicability,primary_stage,supporting_stages,active,coverage_status,current_evidence_ids,notes
MD-S001-R0060,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,122,Deterministic platform decisions now locked,"- bounded delivery gap di bawah 2% dapat melewati delivery gate hanya bila denominator temporal benar, seluruh listing yang missing tetap memiliki explicit delivery/eligibility reasons, dan semua independent quality/provenance/product/seal gates lulus",4B5C7BFAC701ACE5B937AB14D85F0371812B00E5,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0061,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,123,Deterministic platform decisions now locked,"- “partial import” sebagai proses yang belum selesai, belum dievaluasi, atau kehilangan artifact/reason rows tidak boleh menjadi readable publication",FFF5034FB9D59A10632D09B6ECB3F12EF422B9D4,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0062,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,124,Deterministic platform decisions now locked,- sistem memilih **data cukup lengkap tapi boleh lebih lambat** dibanding **data cepat tapi belum cukup lengkap**,2739BDA8DF34B9B14454A9F97DA6039881876FB7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0063,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,125,Deterministic platform decisions now locked,"- source order resmi = primary `api_free/yahoo_finance`, secondary controlled **one-date rescue** `manual_file`; `manual_file` bukan continuity source untuk outage multi-hari",D3A8448B72B36C97919C6D66A6C75B328EAA3FE4,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0064,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,126,Deterministic platform decisions now locked,"- conflict resolution = **source priority + validation + correction flow**, bukan voting dan bukan merge bebas",0931F775FE9FCBC3EBF66A6441F08410EB8BED11,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0065,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,127,Deterministic platform decisions now locked,- consumer hanya boleh membaca publication yang sealed/current/readable melalui effective-date pointer contract,9BA0F515398C5BA7112FEE095912619B52B6159C,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0066,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,128,Deterministic platform decisions now locked,"- consumer dilarang membaca raw table tanpa publication context, dilarang memakai `MAX(date)`, dan dilarang menghitung ulang indicator",5E58EA003894DB09BC7E8EA0C4D7505902BBC2B6,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0067,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,129,Deterministic platform decisions now locked,- silent rewrite historical published data dilarang,F9844D3C3F5498C86E2469631CCAFD4F218CB53D,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0068,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,135,Yahoo Finance current-phase decision,"`api_free/yahoo_finance` adalah **bootstrap primary source yang dipilih dengan sengaja** untuk membuktikan bahwa data product market-data dapat dibangun, dioperasikan, dan memberi manfaat pada use case awal sebelum mengeluarkan biaya untuk data berbayar.",3C381145F3D2656949E05820C2EBEC6FE5C17E93,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0069,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,137,Yahoo Finance current-phase decision,"Keputusan ini bukan kesalahan strategi, bukan klaim bahwa Yahoo Finance adalah sumber resmi IDX, dan bukan penetapan provider final. Arsitektur canonical market-data tetap provider-neutral dan quality bar tidak diturunkan: provenance, validation, coverage, quarantine, correction, publication, serta readability safety tetap wajib.",1F5F144D7D45282922837E1B7048E4326C3FF5ED,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0070,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,139,Yahoo Finance current-phase decision,"Evaluasi vendor, pembelian data, dual-feed, dan migrasi provider bukan pekerjaan fase sekarang. Kelanjutan tersebut baru dipertimbangkan setelah manfaat yang terukur atau kebutuhan SLA, licensing, authoritative correction, field coverage, dan commercial use membenarkannya.",6633D8436363AC8FD22219DE086948D08069959C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0071,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,141,Yahoo Finance current-phase decision,"Rationale, safeguards, current non-goals, dan future decision triggers dijelaskan di `book/Yahoo_Finance_Bootstrap_Source_Strategy.md`.",542485C8C68459322727F0A02A93F4794503DC11,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0072,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,146,Provider limitation abstraction (LOCKED),Provider hanyalah mekanisme transport.,AAF739E06CBB187520F62B673C6A8CDED97B3790,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0073,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,147,Provider limitation abstraction (LOCKED),Provider **bukan** source of truth domain dan **bukan** penentu batas capability sistem.,6C65DE4F2B714C2F2705305FC6744BC5A2E5E5B7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0074,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,149,Provider limitation abstraction (LOCKED),Untuk jalur default aktif `yahoo_finance`:,C485B5C5474C394F566841C95BC204E921C66686,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0075,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,150,Provider limitation abstraction (LOCKED),- request dilakukan per ticker,364367E1B0EF2682775DE039F2AC231F2C622E09,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0076,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,151,Provider limitation abstraction (LOCKED),- provider gratis dapat rate limit,C0CA28876EF50B8585FA7E1DE25F72DBC49014CF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0077,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,152,Provider limitation abstraction (LOCKED),- provider dapat memiliki default query window seperti `range=10d`,6E9AAF0CC06DF4553A5354A3EE56BEEDE1899901,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0078,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,153,Provider limitation abstraction (LOCKED),- provider dapat membutuhkan parameter seperti `period1` / `period2` atau windowing ekuivalen,D08FC81F2C7F2D353F7497859EAD80923853D2D9,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0079,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,155,Provider limitation abstraction (LOCKED),Konsekuensinya:,D5632A693D10A61EAE57EBA17C37AE4BCE4A80AC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0080,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,156,Provider limitation abstraction (LOCKED),- limitation provider wajib diisolasi di source adapter / import strategy,045A952D57CF51185833807745EDC1F2C0909641,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,SATISFIED,E-MD-B01-A002-001,MD-B01-A002; DateDrivenCapabilityAndProviderAbstractionTest::test_the_provider_query_shape_lives_in_the_source_adapter
MD-S001-R0081,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,157,Provider limitation abstraction (LOCKED),- domain tetap wajib mendukung arbitrary date request,3F105387592FA6BF3BD7CADCB4907960AB4886EB,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,SATISFIED,E-MD-B01-A002-001,MD-B01-A002; DateDrivenCapabilityAndProviderAbstractionTest::test_the_domain_accepts_an_arbitrary_requested_range
MD-S001-R0082,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,158,Provider limitation abstraction (LOCKED),"- import strategy boleh memakai windowing, explicit date range, looping batch, retry, backoff, atau mekanisme lain yang menjaga kontrak date-driven",D1618F00617969D418F206A5E7FA8537164B4456,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0083,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,159,Provider limitation abstraction (LOCKED),- default provider window tidak boleh dianggap sebagai batas historis resmi platform,D0E0F590E2C6C560E66B47A34198908115330137,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,SATISFIED,E-MD-B01-A002-001,MD-B01-A002; DateDrivenCapabilityAndProviderAbstractionTest::test_the_dataset_boundary_is_governed_config_not_a_provider_artifact
MD-S001-R0084,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,164,Storage and maintenance policy summary (LOCKED),Ringkasan resmi:,8A50FE459AD2E5CF82AB6E1642F94CA6D13150BB,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0085,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,165,Storage and maintenance policy summary (LOCKED),"- canonical bars, indicators, eligibility, runs, publications, correction trail, dan current pointer adalah record jangka panjang dan tidak boleh di-purge dengan TTL operasional biasa",0CE667506A7C90B971DD3D24C124A1C7403000A2,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0086,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,166,Storage and maintenance policy summary (LOCKED),- historical correction tidak boleh override diam-diam; harus lewat correction + reseal + supersession trail,D430C60CD4E4BA4850B230B73A049CA9897F5231,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0087,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,167,Storage and maintenance policy summary (LOCKED),"- artifact evidence non-authoritative boleh dipurge sesuai retention contract, tetapi minimum audit evidence harus tetap dipertahankan selama window retention resminya",77D2A8F5C86B9849636B46E69A65EBF618BE1289,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0088,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,168,Storage and maintenance policy summary (LOCKED),- maintenance dilakukan dengan partitioning by trade date sebagai default baseline,A58D845E1B136176624F49A1FD1AAB63E15C1E67,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0089,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,173,Consumer safety summary (LOCKED),Consumer downstream wajib:,00627A7C7B2457EFBFC775359EE9C254368D068E,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0090,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,174,Consumer safety summary (LOCKED),- baca hanya dari publication (sealed + readable + current),5E69E500633E41683C6C77A21DAA788FE54AB4FA,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0091,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,175,Consumer safety summary (LOCKED),- resolve `trade_date_effective` dari publication pointer / readability contract,232FC817A3BB79FB736F540E4CB33B9FD98330BF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0092,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,176,Consumer safety summary (LOCKED),- pakai publication context saat membaca bars/indicators/eligibility,0DE1124FDC8F847F22707CBC3CC25348F57CB7DE,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0093,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,178,Consumer safety summary (LOCKED),Consumer downstream dilarang:,76F9A5749D4253FBB4B010C2BADBCC4A10E18C34,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0094,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,179,Consumer safety summary (LOCKED),- query raw table langsung tanpa publication context,A68DF4B8508F5BAF3E3DF999A11638B8CAFA3EF0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0095,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,180,Consumer safety summary (LOCKED),- pakai `MAX(date)`,C75150DA2F04DD7E4A811C0AFB28756257B43039,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0096,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,181,Consumer safety summary (LOCKED),- hitung ulang indicator,E4298E7E7EE8E692077D000A632915FEAE72E670,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0097,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,182,Consumer safety summary (LOCKED),- bypass coverage gate,4E429FFCA635A47B127DEEF77F93F85B5ADCD94B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0098,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,183,Consumer safety summary (LOCKED),- menentukan tanggal sendiri dengan recency guessing,ED8CC38F039AE36302314AFC669A6B90C79C9540,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0099,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,188,What this domain owns,Domain ini tetap menjadi owner untuk:,45C93475051531EBC0CCD43ED2EE40CB31D449D9,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0100,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,189,What this domain owns,- immutable source observations dan provenance,CB1FF118B7A7AB48D70D286CB5C371B197299F14,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0101,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,190,What this domain owns,- canonical EOD bars,3A3E248BFA6A862692911BBBB137FE37462F1213,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0102,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,191,What this domain owns,- price-product identity dan adjustment lineage,41B8482E91F4058067709983F343D50967A088E2,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0103,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,192,What this domain owns,- versioned indicators,3D40BF7C520DF601CD7F36BE6C281D1AD373A1D0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0104,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,193,What this domain owns,"- coverage, quality, liquidity, event-risk, dan data-usability/readiness facts",54EC2921D3395BF517B8B22D75F2E63C9520F365,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0105,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,194,What this domain owns,- coverage gate semantics,59F984F6141540BEA91928AF031C95EA08140BDF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0106,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,195,What this domain owns,- seal/publication/readability behavior,BCC11A1AF93FAE9F6A3EEB3B1048E80CA718E527,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0107,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,196,What this domain owns,- replay and correction behavior,C62436E1C8383F1D4444218D82A9694583A6C93B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0108,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,197,What this domain owns,- upstream audit evidence,0D7DAC343983D84C6AE2BBF98022711DB98F1F6B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0109,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,198,What this domain owns,- date-driven import contract,75BA9865C15F6224FF8C4D0EEC0FC6B1C1211B9E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0110,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,203,Reading order,"Untuk memahami baseline implementasi baru, baca urutan ini:",D6EFFFD0C091C9D91CF6F7FCFBD481CF4B69E3C3,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0111,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,204,Reading order,1. `book/Terminology_and_Scope.md`,FD03D1A207C7E87D1D2CE93804455F7ECCD649DC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0112,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,205,Reading order,2. `book/Market_Data_Strategy_Implementation_Blueprint_LOCKED.md`,D72DF0432AA4441953B4A8199240803A0152F447,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0113,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,206,Reading order,3. `book/Domain_Boundary_Invariants_LOCKED.md`,BCC392C76CAA27B8EAEAD224428DF379D4E9EF0E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0114,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,207,Reading order,4. `book/Market_Data_Implementation_Conformance_Matrix_LOCKED.md`,20157DAA2A938961876EE4EADA357D428CD2BD0E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0115,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,208,Reading order,5. `book/Market_Data_Implementation_Command_Protocol_LOCKED.md`,9DD9376028EF4AFEFEB888E0366687C6D257201B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0116,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,209,Reading order,6. `audit/MARKET_DATA_IMPLEMENTATION_LEDGER.md`,40D6F8FEEE6F0A0CAAA843BD63FEA2ACDD1FFCCA,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0117,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,210,Reading order,7. `book/Yahoo_Finance_Bootstrap_Source_Strategy.md`,DD0EFA58DB304358382AD0BB016FB16B6A34F0FC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0118,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,211,Reading order,8. owner contracts stage 4–19 sesuai blueprint/matrix,E83E1C43A42319622026C516F2959D627574815B,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,NOT_ASSESSED,,
MD-S001-R0119,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,212,Reading order,9. `db/Database_Schema_Contracts_MariaDB.md` dan `db/MARKET_DATA_DICTIONARY.md`,B419EB63F8F58AB539F9C59DFA0852BF3DF813C8,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0120,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,213,Reading order,10. `tests/README.md` lalu test contracts/fixtures stage 21,0D545CE0941CE7250570B36A1E22539231E4E012,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0121,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,214,Reading order,11. ops runbooks yang dirujuk setiap stage,24E7C510869C1D96A9D037E337DCE10909E8C9EB,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0122,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,215,Reading order,"12. `audit/reports/AUDIT_FINAL_STATE.md` hanya untuk status audit, bukan untuk menciptakan behavior domain",1875642E1C33E02160A37388CFF25D727D1ACEE3,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
MD-S001-R0123,MD-S001,authority/strategy/MARKET_DATA_PLATFORM_EOD_BASELINE.md,217,Reading order,"Untuk mengetahui hasil tiap order beserta angka penentunya, masuk lewat section **Hasil per order — indeks berurutan 1→22** pada dokumen tersebut. Ia berurutan naik dan menunjuk ke detail masing-masing, sementara section detailnya sendiri tersusun menurun mengikuti urutan penulisan.",BD4E17424EE30ED2789FB65B3C5AC16B38A1EFCA,REFERENCE_ONLY,REFERENCE_ONLY,MD-B01,MD-B19;MD-B21;MD-B21;MD-B22;MD-B22;MD-B22,YES,REFERENCE_ONLY,,
