rule_id,active,strategy_stage,rule_class,coverage_requirement,applicability,strategy_owner,source_heading,source_line,rule_text,rule_fingerprint_sha1,verification_build_stage,implementation_ref,test_ref,evidence_ref,residue_state,coverage_status,proof_or_runtime_verdict,open_finding,notes
WS-S02-ELIG-R051,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,1A. Product Capacity / Reference Notional,44,`max_adv20_participation_rate` — maximum allowed fraction of canonical ADV20 liquidity proxy for that reference order;,89CAC3FAC705A162E26A1A3F9C82B4D535F93F8A,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S02-ELIG-R052,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,1A. Product Capacity / Reference Notional,45,lot/tick feasibility rule yang menggunakan effective-dated market-structure facts.,E2164853667FAA5C683FE26DADF312A6B26CB1A7,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S02-ELIG-R053,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,1A. Product Capacity / Reference Notional,47,"Reference notional adalah product proof parameter, bukan modal pengguna dan tidak boleh mengubah ranking berdasarkan affordability individual. Candidate yang tidak mampu mendukung reference notional di bawah frozen participation cap tidak boleh menjadi recommendation candidate untuk identity tersebut.",B75E3FEE0A18553B31B982C547270D8D628DC117,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S02-ELIG-R054,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,1A. Product Capacity / Reference Notional,49,Production evidence juga harus melaporkan `supported_notional_per_pick` / capacity headroom agar consumer memahami skala eksekusi yang masih konsisten dengan tested liquidity assumption.,DB5BA3FB86A2227EC9B640EBBDA62E40DB759A64,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,Added by D-WS-20260819-05 high-trust strategy strengthening.
WS-S02-ELIG-R009,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,2. Participation / Volume Quality,53,Candidate harus mempunyai participation/volume behavior yang cukup untuk mendukung setup Weekly Swing. Baseline producer semantic adalah `vol_ratio_20`; serialization alias lama hanya boleh dipetakan bila producer contract/version membuktikan formula yang sama.,7F3C34C570719656FE9622E32075980968BBDDCB,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R010,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,2. Participation / Volume Quality,55,"Volume confirmation adalah kualitas signal, bukan alasan untuk mengejar anomaly ekstrem. Bila upper-bound digunakan untuk menghindari abnormal participation, bound harus preregistered dan dibuktikan pada evaluation identity yang sama.",A83D914E08C84707DB932B1D12BD6CFE1C4F6A4A,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R011,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,3. Volatility / Risk Quality,59,Candidate harus berada pada volatility range yang masih kompatibel dengan holding horizon maksimum 5 trading day dan active exit/risk policy. Baseline producer risk metric adalah `atr14_pct`.,96639D980AD8E401502E6102C6A04FADADCA93D2,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R012,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,3. Volatility / Risk Quality,61,Volatility yang terlalu rendah atau terlalu tinggi dapat ditolak melalui versioned absolute guard. Risk quality harus semakin baik ketika karakteristik candidate semakin sesuai dengan desired Weekly Swing risk band; raw volatility yang lebih tinggi tidak otomatis berarti score lebih tinggi.,AAF2557455BD6237312CF1BE32F56C868704F9A2,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R013,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,4. Momentum Persistence,65,"Candidate harus menunjukkan momentum yang cukup kuat untuk mendukung continuation dalam horizon Weekly Swing, tetapi strategy boleh membatasi kondisi yang terlalu lemah maupun terlalu extended. Baseline momentum metric adalah producer `roc20`; `roc5`/`roc10` menjadi required hanya bila frozen strategy identity memakainya.",2CBD9BCD8C82F8B5BC44F3C81589E4A587857DF6,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R014,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,4. Momentum Persistence,67,Exact momentum measure dan bounds adalah bagian dari active strategy/paramset identity dan harus dibekukan sebelum outcome evaluation dibaca.,8BC2783D603B16AB963F881973A746326A3057E6,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R015,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,5. Breakout / Setup Integrity,71,"Candidate harus mempunyai setup yang cukup dekat atau cukup kuat terhadap canonical breakout/reference structure sehingga recommendation tidak berasal dari saham yang sudah kehilangan setup atau terlalu jauh dari intended entry context. Baseline breakout proximity adalah producer `close_to_hh20_pct`; `hh20`, `range_position_20_pct`, atau field range lain menjadi required hanya bila active identity memakainya.",CB11F13F5D84EECB4405DE8A7530EE5B153BF1E0,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R016,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,5. Breakout / Setup Integrity,73,"Exact setup measure, trigger mode, proximity/integrity floor, dan maximum extension adalah versioned strategy parameters.",48D857772D2B1D11E2CEE4FCD257D4B55C0EF52D,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R017,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,6. Market-Regime Compatibility,77,Market regime boleh menjadi hard gate atau explicit score context bila preregistered. Regime hanya boleh menggunakan informasi yang sudah tersedia pada signal date dan tidak boleh ditentukan dari future path.,9B54EEDE3F421AAA64FEAFAB0F9A95C9E08F5308,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R018,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,6. Market-Regime Compatibility,79,Baseline real-use strategy tidak boleh mengubah regime rule setelah melihat OOS/shadow outcome tanpa proof identity baru.,5B246245B84BEA2507B3302E19422775C33B1E55,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R019,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,83,Semua feature yang benar-benar dipakai oleh active hard gate atau active score formula adalah **required for recommendation candidacy**.,996594986843FA1F4CB5AA3E8EADD978F2990493,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R020,YES,WS-S02,CORE_BEHAVIOR,REFERENCE_ONLY,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,85,Jika salah satu required active feature missing/invalid:,6EB3756A00C26120FAAEA29C1633E8BE3958E808,WS-B03,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S02-ELIG-R021,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,86,ticker tidak boleh memperoleh synthetic neutral/zero score untuk tetap recommendation-eligible;,7494F51505229786E901C9F0C6A8B4AD83F13692,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R022,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,87,ticker dapat tetap dicatat sebagai diagnostic/watch-only item;,336B656915ED1997C2A8B11A4098F5021FE4EED2,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R023,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,88,ticker tidak dapat menjadi final Top Pick pada run tersebut.,BC95B6E0D61D752C3B6093056736BD1193C1D750,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R024,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,C. Required Active Features,90,Aturan ini menjaga agar ranking membandingkan candidate dengan informasi kualitas yang setara.,FD7FF12A48EEFD4D1157A73DE74FE0C192184DA5,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R025,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,D. Absolute Quality Before Relative Ranking,94,"Absolute eligibility/setup floor selalu diterapkan sebelum quantile, percentile, atau relative ordering.",C61622C7F07A31CFBEAB4B9265D87E143DC33575,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R026,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,D. Absolute Quality Before Relative Ranking,96,Relative ranking tidak boleh mengubah saham yang gagal absolute quality menjadi recommendation candidate hanya karena seluruh market sedang lebih buruk.,2E7B12AF49B71850E7B9EEB714B3FD929591F9D9,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R027,YES,WS-S02,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,100,Canonical candidate selection tidak boleh memakai:,B5835069963657ACD48C85B675910D284F6FF9EE,WS-B03,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S02-ELIG-R028,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,101,realized future return;,0C1C8B7A453B95EBB71B1AAD7DE7C8C6EDCA37EF,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R029,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,102,OOS/shadow outcome untuk mengubah rule yang sedang diuji;,40FDCAAB7B18962749A3A766068C3E04A1A14C1B,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R030,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,103,"post-hoc ticker, sector, atau month blacklist yang dipilih karena outcome buruk;",2C72661C4D661E0B26697AB5A92A0D8859E4C39B,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R031,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,104,future corporate-action/status/sector knowledge;,2A1E27FEAA433F0B4DFE4AF935E930EA8E237199,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R032,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,105,target jumlah candidate sebagai alasan melonggarkan guard.,9EB712D4D40ECAD790A8E546130A020114A80577,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R033,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,E. Anti-Overfit Boundary,107,"Pre-trade exclusion yang mempunyai alasan operasional/market-fact yang sah hanya boleh dipakai bila rule tersebut explicit, causal, versioned, dan dievaluasi dengan identity yang sama.",A4D4FD621B43DD6F6B1DAF38426DEE8DDF246DB1,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R034,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,111,"Setelah seluruh hard gate dan required-feature checks diterapkan, eligibility menghasilkan fakta yang cukup untuk deterministic `WS-S02` candidate-state classification.",879609A1098B29679F68EFA04ED8ADBD0EC66E21,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R035,YES,WS-S02,CORE_BEHAVIOR,REFERENCE_ONLY,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,113,Handoff invariants:,3FF9B5F0DBCAAB4B3E5A78A26DD5FB2963FF5C28,WS-B03,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S02-ELIG-R036,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,114,ticker yang memenuhi seluruh recommendation-candidacy requirement dapat diteruskan sebagai `RECOMMENDATION_CANDIDATES`;,555A6D341D358A0D6DD31AC2EFCB315F0BFEF027,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R037,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,115,ticker yang gagal recommendation candidacy tidak boleh menerima relative-rank rescue;,F75C353678D7B7C38B2AEF7D342F148E9978A6C3,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R038,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,116,non-candidate outcome hanya dapat berakhir sebagai `WATCH_ONLY` atau `AVOID`;,F5FF62D34B46FFE91F19F98518FCBC879FBFA002,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R039,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,117,tidak ada PRIMARY/SECONDARY fallback dan tidak ada forced minimum candidate count.,6E06A450A0EA8024EB8265934F1ABD3866B2DF6C,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R040,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,F. Eligibility Outcome Handoff,119,Exact state assignment semantics tetap harus konsisten pada seluruh run dan replay.,38E8EE3094BD01BE2D7E02D360AE0B32B343ADF2,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R041,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,CONDITIONAL_ACTIVE,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,G. Empty Opportunity Set,123,"Jika tidak ada ticker yang memenuhi recommendation-candidate eligibility, hasil yang benar adalah candidate pool kosong dan final **NO QUALIFIED TOP PICKS**.",E71CE576DFF223AE09BE5CAF9AD2C2052CDD2938,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R042,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,G. Empty Opportunity Set,125,"Breadth/count market boleh dilaporkan sebagai context, tetapi jumlah candidate yang sedikit tidak boleh otomatis membatalkan candidate berkualitas atau memaksa candidate tambahan kecuali market-breadth gate itu sendiri telah menjadi explicit, evidence-backed canonical strategy rule.",F36AFF469A92DFF951ABA1C8E6B1486467FB7733,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R043,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,129,Recommendation candidacy membutuhkan complete active feature set dan seluruh hard gate lulus.,0EB02BFE8F2FFDB9F99020C625762B10722A9F13,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R044,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,130,Absolute quality selalu mendahului relative ranking.,E4B40A255B99A9B5896C28DD074218DADBED5491,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R045,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,131,Threshold numeric adalah versioned strategy identity dan tidak dituning dari OOS/shadow.,54920C444E7ED3877C2F52B8963E6248F5D39B1D,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R046,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,132,Candidate count tidak menjadi optimization objective.,041C3776F96E6E394411CCD87D36BF66A496FB72,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R047,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,133,"PLAN candidate state hanya `RECOMMENDATION_CANDIDATES`, `WATCH_ONLY`, atau `AVOID`.",7411A589F27BD06A43656A9467EAA4300767EDF0,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S02-ELIG-R048,YES,WS-S02,CORE_BEHAVIOR,REQUIRED,MANDATORY,authority/strategy/WS_CANDIDATE_ELIGIBILITY_AND_SETUP.md,Final Rules,134,Missing active scoring/qualification feature fail-closed untuk final recommendation path.,DEED73B8D0B5AC33FD1FBC2EE8339C67BF803B1D,WS-B03,TBD,TBD,TBD,NOT_ASSESSED,NOT_ASSESSED,N/A,,
WS-S05-CONF-R001,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Purpose,5,"CONFIRM adalah **optional non-blocking capability** untuk menilai current actionability dari final Weekly Swing Top Picks ketika pengguna hendak mempertimbangkan entry. CONFIRM bukan selection engine, bukan sumber recommendation baru, dan bukan prerequisite penyelesaian core Weekly Swing.",E67A4ADFF3041E67B2F2F461F6C2CB8F19A9AB19,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R002,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Lifecycle Position,9,**Stage:** `WS-S05` — Optional D+1 CONFIRM Actionability.,4381171DC216A58D1581A1B99258A1667F184854,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R003,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Lifecycle Position,10,**Branch point:** setelah final Top Picks `WS-S04` tersedia.,D82746A7B92580B4C3D522F353C8FBA567708FFC,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R004,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Lifecycle Position,11,**Consumes:** final Top Pick dan decision-time snapshot **bila tersedia** dalam canonical entry window.,4A89E4FA644238BE94B8F6C80E4BE24308A9E123,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R005,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Lifecycle Position,12,**Produces:** availability/actionability state tanpa mengubah EOD recommendation history.,202B50D960FE9066A86995D3AC3A3C652C8D9738,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R006,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Lifecycle Position,13,**Core dependency:** NONE — `WS-S06+` core proof tidak menunggu `WS-S05`.,104351B210212F50757FDE473E70B16E072F9E1E,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
WS-S05-CONF-R007,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Eligibility,17,CONFIRM hanya berlaku pada ticker yang berada pada final `TOP_PICKS` untuk PLAN/recommendation binding yang sah.,CFB481D1CA57BF66D626713D888A626AF8C9C963,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R008,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Eligibility,19,Ticker non-recommended tidak boleh dipromosikan menjadi buy recommendation melalui CONFIRM.,4DDD19EB2C1E83E4411B4ECDACD56395D91CB10B,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R009,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Canonical Entry Timing,23,Baseline Weekly Swing recommendation dibentuk setelah EOD `D` dan canonical initial-entry session adalah trading day `D+1`.,CFCACF7B5639C0DDEB5C01722289167D375B4D02,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R010,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Canonical Entry Timing,25,"CONFIRM dapat dipakai selama canonical entry window untuk memeriksa actionability. Bila valid data belum tersedia pada percobaan awal, state harus tetap retryable selama window masih terbuka.",08D616195B622F41E9DE2C4A5D46E52968B00B33,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R011,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Canonical Entry Timing,27,"Bila entry window berakhir tanpa valid CONFIRM evaluation, recommendation tidak otomatis dibawa sebagai new-entry signal ke hari berikutnya. Carry-forward hanya sah bila active strategy identity secara eksplisit mendefinisikannya dan mempunyai proof terpisah.",A3B09FA0865E06FFD5D88A26ACF89D71D7012FEF,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R012,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Decision-Time Source Boundary,31,"Current Market Data core contract adalah EOD consumer read product dan **tidak otomatis menjamin D+1 intraday/current decision-time snapshot**. CONFIRM hanya boleh memakai decision-time source yang mempunyai producer-facing contract, timestamp/freshness semantics, dan field validity yang cukup.",E0FF6FF836AC2403D2B65E34FFD91E2C97BC6D36,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R013,YES,WS-S05,OPTIONAL_CAPABILITY,REQUIRED,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Decision-Time Source Boundary,33,"Jika source tersebut belum ada, belum ready, atau tidak menyediakan valid data pada saat check, CONFIRM tetap `UNAVAILABLE_RETRYABLE` selama entry window masih terbuka. Watchlist tidak boleh mengubah EOD Market Data row menjadi synthetic current snapshot atau membaca session/internal Market Data artifacts yang belum consumer-facing.",D2CD336D8785FBAB8467A893F7367EF497407545,WS-B07,TBD,TBD,TBD,NOT_ASSESSED,OPTIONAL_NOT_REQUESTED,N/A,,
WS-S05-CONF-R014,YES,WS-S05,OPTIONAL_CAPABILITY,REFERENCE_ONLY,OPTIONAL_CAPABILITY,authority/strategy/WS_D1_CONFIRM_ACTIONABILITY.md,Binding,37,"Ketika CONFIRM dievaluasi, ia harus terikat pada:",3579B93D14BD82FE8C78758318F1F982BB60BC6F,WS-B07,N/A,N/A,N/A,N/A,REFERENCE_ONLY,N/A,,
